(9, 'feeling')
(9, 'front')
(9, 'somebody')
(9, 'hill')
(9, 'noise')
(9, 'stillness')
(9, 'bottom')
(9, 'meant')
(9, 'evening')
(9, 'yourself')
(9, 'restraint')
(9, 'memory')
(8, 'leaning')
(8, 'board')
(8, 'approach')
(8, 'fall')
(8, 'broad')
(8, 'terror')
(8, 'fire')
(8, 'flat')
(8, 'sunshine')
(8, 'mysterious')
(8, 'existence')
(8, 'ago')
(8, 'hate')
(8, 'chaps')
(8, 'pretty')
(8, 'belief')
(8, 'poor')
(8, 'road')
(8, 'tried')
(8, 'women')
(8, 'ready')
(8, 'quick')
(8, 'chief')
(8, 'glass')
(8, 'eh')
(8, 'lifted')
(8, 'edge')
(8, 'flying')
(8, 'letters')
(8, 'boiler')
(8, 'distance')
(8, 'swayed')
(8, 'shade')
(8, 'book')
(8, 'certainly')
(8, 'hut')
(8, 'murmur')
(8, 'voices')
(8, 'europe')
(8, 'fear')
(8, 'patches')
(8, 'save')
(8, 'cry')
(8, 'besides')
(8, 'hold')
(8, 'crowd')
(8, 'less')
(8, 'banks')
(8, 'unless')
(8, 'seem')
(8, 'ordered')
(8, 'post')
(8, 'thoughts')
(8, 'six')
(8, 'fallen')
(8, 'called')
(8, 'steam')
(8, 'expected')
(8, 'ahead')
(8, 'attack')
(8, 'later')
(8, 'died')
(8, 'horror')
(8, 'struck')
(8, 'amazing')
(8, 'remarkable')
(8, 'simply')
(8, 'silent')
(8, 'wide')
(8, 'aware')
(8, 'forward')
(8, 'russian')
(7, 'stand')
(7, 'farther')
(7, 'seaman')
(7, 'hung')
(7, 'change')
(7, 'current')
(7, 'stir')
(7, 'flash')
(7, 'chance')
(7, 'feel')
(7, 'lifting')
(7, 'somehow')
(7, 'heavens')
(7, 'lots')
(7, 'anxious')
(7, 'walked')
(7, 'nobody')
(7, 'stepped')
(7, 'progress')
(7, 'sign')
(7, 'ominous')
(7, 'leave')
(7, 'answered')
(7, 'help')
(7, 'talking')
(7, 'start')
(7, 'stuck')
(7, 'hole')
(7, 'pain')
(7, 'tree')
(7, 'lips')
(7, 'sounds')
(7, 'nor')
(7, 'sent')
(7, 'cut')
(7, 'forgot')
(7, 'beat')
(7, 'terrible')
(7, 'eloquence')
(7, 'stretcher')
(7, 'watched')
(7, 'difficult')
(7, 'comes')
(7, 'followed')
(7, 'often')
(7, 'dusk')
(7, 'places')
(7, 'lead')
(7, 'slightly')
(7, 'inside')
(7, 'times')
(7, 'running')
(7, 'keeping')
(7, 'taking')
(7, 'vast')
(7, 'trading')
(7, 'bad')
(7, 'hope')
(7, 'knows')
(7, 'foot')
(7, 'part')
(7, 'interrupted')
(7, 'woman')
(7, 'forget')
(7, 'beautiful')
(7, 'second')
(7, 'fierce')
(7, 'god')
(7, 'tin')
(7, 'various')
(7, 'nowhere')
(7, 'sudden')
(7, 'breath')
(7, 'does')
(7, 'pair')
(7, 'informed')
(7, 'smile')
(7, 'whispered')
(7, 'case')
(7, 'friend')
(7, 'doorway')
(7, 'intended')
(7, 'bushes')
(7, 'buried')
(7, 'helmsman')
(7, 'taken')
(6, 'space')
(6, 'four')
(6, 'effect')
(6, 'touch')
(6, 'home')
(6, 'thus')
(6, 'appear')
(6, 'apparently')
(6, 'cold')
(6, 'account')
(6, 'means')
(6, 'haven')
(6, 'afar')
(6, 'concern')
(6, 'c')
(6, 'noble')
(6, 'happen')
(6, 'shoes')
(6, 'meet')
(6, 'deal')
